5,-28.281666431716435,democrat
come,-28.281666431716435,democrat
watch,-28.281666431716435,democrat
believe,-28.281666431716435,democrat
win,-28.281666431716435,democrat
issues,-28.281666431716435,democrat
gov,-28.281666431716435,democrat
#latinos,-28.281666431716435,democrat
proud,-28.281666431716435,democrat
her,-28.281666431716435,democrat
could,-28.281666431716435,democrat
lead,-28.35888647458169,democrat
women,-28.35888647458169,democrat
him,-28.35888647458169,democrat
some,-28.35888647458169,democrat
1,-28.35888647458169,democrat
hard,-28.35888647458169,democrat
well,-28.35888647458169,democrat
dems,-28.35888647458169,democrat
government,-28.35888647458169,democrat
back,-28.35888647458169,democrat
2,-28.35888647458169,democrat
economic,-28.35888647458169,democrat
much,-28.35888647458169,democrat
said,-28.436211794275742,democrat
early,-28.436211794275742,democrat
#actonclimate,-28.436211794275742,democrat
things,-28.436211794275742,democrat
workers,-28.436211794275742,democrat
little,-28.436211794275742,democrat
gay,-28.436211794275742,democrat
most,-28.436211794275742,democrat
may,-28.436211794275742,democrat
opportunity,-28.436211794275742,democrat
only,-28.436211794275742,democrat
after,-28.436211794275742,democrat
race,-28.436211794275742,democrat
own,-28.436211794275742,democrat
#ontherecord,-28.436211794275742,democrat
those,-28.436211794275742,democrat
rights,-28.436211794275742,democrat
keep,-28.436211794275742,democrat
since,-28.436211794275742,democrat
marriage,-28.436211794275742,democrat
morning,-28.436211794275742,democrat
wage,-28.436211794275742,democrat
survey,-28.436211794275742,democrat
years,-28.436211794275742,democrat
wrong,-28.436211794275742,democrat
#changethedeal,-28.513642390798584,democrat
meeting,-28.513642390798584,democrat
thank,-28.513642390798584,democrat
campaign,-28.513642390798584,democrat
class,-28.513642390798584,democrat
under,-28.513642390798584,democrat
important,-28.513642390798584,democrat
affordable,-28.513642390798584,democrat
both,-28.513642390798584,democrat
been,-28.513642390798584,democrat
were,-28.513642390798584,democrat
stop,-28.513642390798584,democrat
#waelex,-28.513642390798584,democrat
w,-28.513642390798584,democrat
better,-28.513642390798584,democrat
love,-28.513642390798584,democrat
gives,-28.513642390798584,democrat
news,-28.513642390798584,democrat
u,-28.513642390798584,democrat
yes,-28.513642390798584,democrat
#loveislove,-28.513642390798584,democrat
christie,-28.513642390798584,democrat
last,-28.513642390798584,democrat
working,-28.513642390798584,democrat
states,-28.591178264150216,democrat
find,-28.591178264150216,democrat
share,-28.591178264150216,democrat
running,-28.591178264150216,democrat
americans,-28.591178264150216,democrat
made,-28.591178264150216,democrat
political,-28.591178264150216,democrat
name,-28.591178264150216,democrat
ebola,-28.591178264150216,democrat
that's,-28.591178264150216,democrat
public,-28.591178264150216,democrat
ready,-28.591178264150216,democrat
someone,-28.591178264150216,democrat
equality,-28.591178264150216,democrat
tell,-28.591178264150216,democrat
she,-28.591178264150216,democrat
razorbacks,-28.591178264150216,democrat
act,-28.591178264150216,democrat
life,-28.591178264150216,democrat
listen,-28.591178264150216,democrat
again,-28.591178264150216,democrat
#atheism,-28.591178264150216,democrat
before,-28.591178264150216,democrat
can't,-28.591178264150216,democrat
online,-28.591178264150216,democrat
two,-28.668819414330635,democrat
money,-28.668819414330635,democrat
won't,-28.668819414330635,democrat
office,-28.668819414330635,democrat
voter,-28.668819414330635,democrat
we've,-28.668819414330635,democrat
stand,-28.668819414330635,democrat
#iamademocrat,-28.668819414330635,democrat
taking,-28.668819414330635,democrat
perdue,-28.668819414330635,democrat
award,-28.668819414330635,democrat
fact,-28.668819414330635,democrat
scientists,-28.668819414330635,democrat
country,-28.668819414330635,democrat
record,-28.668819414330635,democrat
raise,-28.668819414330635,democrat
looks,-28.668819414330635,democrat
virginia,-28.668819414330635,democrat
poll,-28.668819414330635,democrat
job,-28.668819414330635,democrat
talking,-28.668819414330635,democrat
#thanksobamacare,-28.668819414330635,democrat
governor,-28.668819414330635,democrat
real,-28.668819414330635,democrat
media,-28.668819414330635,democrat
article,-28.668819414330635,democrat
remember,-28.668819414330635,democrat
live,-28.668819414330635,democrat
fight,-28.668819414330635,democrat
women's,-28.668819414330635,democrat
let,-28.668819414330635,democrat
whole,-28.668819414330635,democrat
always,-28.668819414330635,democrat
million,-28.668819414330635,democrat
best,-28.668819414330635,democrat
republican,-28.668819414330635,democrat
twitter,-28.668819414330635,democrat
it?s,-28.668819414330635,democrat
election,-28.668819414330635,democrat
days,-28.668819414330635,democrat
iowa,-28.668819414330635,democrat
minimum,-28.668819414330635,democrat
#ofaction,-28.668819414330635,democrat
boehner,-28.668819414330635,democrat
deal,-28.668819414330635,democrat
men,-28.668819414330635,democrat
home,-28.668819414330635,democrat
american,-28.668819414330635,democrat
night,-28.668819414330635,democrat
next,-28.668819414330635,democrat
world,-28.668819414330635,democrat
wants,-28.668819414330635,democrat
chair,-28.668819414330635,democrat
#labor,-28.668819414330635,democrat
white,-28.746565841339848,democrat
must,-28.746565841339848,democrat
thought,-28.746565841339848,democrat
here's,-28.746565841339848,democrat
call,-28.746565841339848,democrat
brown,-28.746565841339848,democrat
old,-28.746565841339848,democrat
release,-28.746565841339848,democrat
until,-28.746565841339848,democrat
georgia,-28.746565841339848,democrat
place,-28.746565841339848,democrat
done,-28.746565841339848,democrat
#dnc2012,-28.746565841339848,democrat
jobs,-28.746565841339848,democrat
man,-28.746565841339848,democrat
battleground,-28.746565841339848,democrat
step,-28.746565841339848,democrat
#1u,-28.746565841339848,democrat
97,-28.746565841339848,democrat
other,-28.746565841339848,democrat
oh,-28.746565841339848,democrat
any,-28.746565841339848,democrat
starting,-28.746565841339848,democrat
same,-28.746565841339848,democrat
middle,-28.746565841339848,democrat
guys,-28.746565841339848,democrat
never,-28.746565841339848,democrat
#msnbc,-28.746565841339848,democrat
ht,-28.746565841339848,democrat
run,-28.746565841339848,democrat
isn't,-28.746565841339848,democrat
hope,-28.746565841339848,democrat
rising,-28.746565841339848,democrat
sec,-28.746565841339848,democrat
plan,-28.746565841339848,democrat
video,-28.746565841339848,democrat
agree,-28.746565841339848,democrat
happy,-28.746565841339848,democrat
doesn't,-28.746565841339848,democrat
biden,-28.746565841339848,democrat
honor,-28.746565841339848,democrat
speaking,-28.746565841339848,democrat
speaker,-28.746565841339848,democrat
update,-28.746565841339848,democrat
different,-28.746565841339848,democrat
away,-28.746565841339848,democrat
another,-28.746565841339848,democrat
off,-28.746565841339848,democrat
also,-28.746565841339848,democrat
saying,-28.746565841339848,democrat
getting,-28.82441754517785,democrat
he's,-28.82441754517785,democrat
youth,-28.82441754517785,democrat
force,-28.82441754517785,democrat
mcconnell,-28.82441754517785,democrat
group,-28.82441754517785,democrat
while,-28.82441754517785,democrat
might,-28.82441754517785,democrat
voted,-28.82441754517785,democrat
does,-28.82441754517785,democrat
heading,-28.82441754517785,democrat
bielema,-28.82441754517785,democrat
democratic,-28.82441754517785,democrat
#crooks,-28.82441754517785,democrat
raising,-28.82441754517785,democrat
nothing,-28.82441754517785,democrat
explains,-28.82441754517785,democrat
trust,-28.82441754517785,democrat
retweet,-28.82441754517785,democrat
10,-28.82441754517785,democrat
thing,-28.82441754517785,democrat
took,-28.82441754517785,democrat
talk,-28.82441754517785,democrat
showing,-28.82441754517785,democrat
against,-28.82441754517785,democrat
look,-28.82441754517785,democrat
latest,-28.82441754517785,democrat
reason,-28.82441754517785,democrat
takes,-28.82441754517785,democrat
hell,-28.82441754517785,democrat
true,-28.82441754517785,democrat
vs,-28.82441754517785,democrat
means,-28.82441754517785,democrat
available,-28.82441754517785,democrat
looking,-28.82441754517785,democrat
we're,-28.82441754517785,democrat
fucking,-28.82441754517785,democrat
politics,-28.82441754517785,democrat
end,-28.82441754517785,democrat
mr,-28.82441754517785,democrat
mt,-28.82441754517785,democrat
leaders,-28.82441754517785,democrat
romney,-28.82441754517785,democrat
bill,-28.82441754517785,democrat
john,-28.82441754517785,democrat
everyone,-28.82441754517785,democrat
habits,-28.82441754517785,democrat
maybe,-28.82441754517785,democrat
give,-28.82441754517785,democrat
ga,-28.82441754517785,democrat
won,-28.82441754517785,democrat
very,-28.82441754517785,democrat
#t4gdenver,-28.82441754517785,democrat
shows,-28.82441754517785,democrat
half,-28.82441754517785,democrat
mitch,-28.82441754517785,democrat
ball,-28.82441754517785,democrat
you'll,-28.82441754517785,democrat
david,-28.82441754517785,democrat
fire,-28.82441754517785,democrat
try,-28.82441754517785,democrat
they're,-28.82441754517785,democrat
football,-28.82441754517785,democrat
joined,-28.82441754517785,democrat
point,-28.82441754517785,democrat
coming,-28.82441754517785,democrat
enough,-28.82441754517785,democrat
police,-28.82441754517785,democrat
weekend,-28.82441754517785,democrat
dear,-28.82441754517785,democrat
personal,-28.82441754517785,democrat
education,-28.82441754517785,democrat
jill,-28.82441754517785,democrat
7,-28.82441754517785,democrat
schultz,-28.82441754517785,democrat
info,-28.82441754517785,democrat
scott,-28.82441754517785,democrat
quarter,-28.82441754517785,democrat
address,-28.82441754517785,democrat
#glbt,-28.82441754517785,democrat
rick,-28.82441754517785,democrat
endorsement,-28.902374525844643,democrat
key,-28.902374525844643,democrat
don?t,-28.902374525844643,democrat
helped,-28.902374525844643,democrat
stock,-28.902374525844643,democrat
others,-28.902374525844643,democrat
played,-28.902374525844643,democrat
pay,-28.902374525844643,democrat
stupid,-28.902374525844643,democrat
across,-28.902374525844643,democrat
#waleg,-28.902374525844643,democrat
#flipadistrict,-28.902374525844643,democrat
starts,-28.902374525844643,democrat
final,-28.902374525844643,democrat
#2014,-28.902374525844643,democrat
honest,-28.902374525844643,democrat
discuss,-28.902374525844643,democrat
market,-28.902374525844643,democrat
#ferguson,-28.902374525844643,democrat
toll,-28.902374525844643,democrat
#dnc2012youth,-28.902374525844643,democrat
#libcrib,-28.902374525844643,democrat
paul,-28.902374525844643,democrat
opinion,-28.902374525844643,democrat
#,-28.902374525844643,democrat
social,-28.902374525844643,democrat
weeks,-28.902374525844643,democrat
such,-28.902374525844643,democrat
loving,-28.902374525844643,democrat
2nd,-28.902374525844643,democrat
#iwillvote,-28.902374525844643,democrat
couples,-28.902374525844643,democrat
focus,-28.902374525844643,democrat
action,-28.902374525844643,democrat
report,-28.902374525844643,democrat
radio,-28.902374525844643,democrat
including,-28.902374525844643,democrat
part,-28.902374525844643,democrat
playing,-28.902374525844643,democrat
nearly,-28.902374525844643,democrat
democrat,-28.902374525844643,democrat
friends,-28.902374525844643,democrat
paved,-28.902374525844643,democrat
post,-28.902374525844643,democrat
young,-28.902374525844643,democrat
dating,-28.902374525844643,democrat
#hisprideourpain,-28.902374525844643,democrat
allen,-28.902374525844643,democrat
nation,-28.902374525844643,democrat
second,-28.902374525844643,democrat
something,-28.902374525844643,democrat
press,-28.902374525844643,democrat
arrived,-28.902374525844643,democrat
reasons,-28.902374525844643,democrat
rate,-28.902374525844643,democrat
worst,-28.902374525844643,democrat
war,-28.902374525844643,democrat
ny,-28.902374525844643,democrat
hear,-28.902374525844643,democrat
minutes,-28.902374525844643,democrat
bisexual,-28.902374525844643,democrat
field,-28.902374525844643,democrat
black,-28.902374525844643,democrat
#gadems,-28.902374525844643,democrat
county,-28.902374525844643,democrat
historic,-28.902374525844643,democrat
ask,-28.902374525844643,democrat
#georgiasready,-28.902374525844643,democrat
coverage,-28.902374525844643,democrat
comes,-28.902374525844643,democrat
expanding,-28.902374525844643,democrat
global,-28.902374525844643,democrat
dr,-28.902374525844643,democrat
then,-28.902374525844643,democrat
latino,-28.902374525844643,democrat
anything,-28.902374525844643,democrat
play,-28.902374525844643,democrat
missed,-28.902374525844643,democrat
congress,-28.902374525844643,democrat
#copolitics,-28.902374525844643,democrat
petition,-28.902374525844643,democrat
i'd,-28.902374525844643,democrat
hasn't,-28.902374525844643,democrat
platform,-28.902374525844643,democrat
fourth,-28.902374525844643,democrat
aren't,-28.902374525844643,democrat
school,-28.902374525844643,democrat
flip,-28.902374525844643,democrat
equal,-28.902374525844643,democrat
#gasen,-28.902374525844643,democrat
elections,-28.902374525844643,democrat
needs,-28.902374525844643,democrat
i?m,-28.902374525844643,democrat
making,-28.902374525844643,democrat
lost,-28.902374525844643,democrat
loss,-28.902374525844643,democrat
didn?t,-28.902374525844643,democrat
close,-28.902374525844643,democrat
rosner,-28.902374525844643,democrat
death,-28.902374525844643,democrat
gun,-28.902374525844643,democrat
let's,-28.902374525844643,democrat
corporate,-28.902374525844643,democrat
problem,-28.902374525844643,democrat
yrs,-28.902374525844643,democrat
makes,-28.902374525844643,democrat
into,-28.902374525844643,democrat
research,-28.902374525844643,democrat
vision,-28.902374525844643,democrat
rice,-28.902374525844643,democrat
dnc,-28.902374525844643,democrat
kids,-28.902374525844643,democrat
i've,-28.980436783340227,democrat
leader,-28.980436783340227,democrat
covered,-28.980436783340227,democrat
tax,-28.980436783340227,democrat
threat,-28.980436783340227,democrat
calls,-28.980436783340227,democrat
#doma,-28.980436783340227,democrat
subscribe,-28.980436783340227,democrat
tim,-28.980436783340227,democrat
oct,-28.980436783340227,democrat
ray,-28.980436783340227,democrat
free,-28.980436783340227,democrat
precinct,-28.980436783340227,democrat
bit,-28.980436783340227,democrat
harkin,-28.980436783340227,democrat
statement,-28.980436783340227,democrat
children,-28.980436783340227,democrat
road,-28.980436783340227,democrat
candidate,-28.980436783340227,democrat
left,-28.980436783340227,democrat
ban,-28.980436783340227,democrat
scoreless,-28.980436783340227,democrat
single,-28.980436783340227,democrat
career,-28.980436783340227,democrat
exactly,-28.980436783340227,democrat
facebook,-28.980436783340227,democrat
couldn't,-28.980436783340227,democrat
3,-28.980436783340227,democrat
h,-28.980436783340227,democrat
reality,-28.980436783340227,democrat
pls,-28.980436783340227,democrat
steak,-28.980436783340227,democrat
law,-28.980436783340227,democrat
chance,-28.980436783340227,democrat
five,-28.980436783340227,democrat
volunteers,-28.980436783340227,democrat
ago,-28.980436783340227,democrat
glavine,-28.980436783340227,democrat
icymi,-28.980436783340227,democrat
its,-28.980436783340227,democrat
plans,-28.980436783340227,democrat
side,-28.980436783340227,democrat
noon,-28.980436783340227,democrat
senator,-28.980436783340227,democrat
roger,-28.980436783340227,democrat
saw,-28.980436783340227,democrat
williams,-28.980436783340227,democrat
goodell,-28.980436783340227,democrat
remind,-28.980436783340227,democrat
convention,-28.980436783340227,democrat
today's,-28.980436783340227,democrat
birthday,-28.980436783340227,democrat
#gay,-28.980436783340227,democrat
gubernatorial,-28.980436783340227,democrat
polling,-28.980436783340227,democrat
helping,-28.980436783340227,democrat
knows,-28.980436783340227,democrat
brief,-28.980436783340227,democrat
that?s,-28.980436783340227,democrat
#texas,-28.980436783340227,democrat
add,-28.980436783340227,democrat
almost,-28.980436783340227,democrat
least,-28.980436783340227,democrat
members,-28.980436783340227,democrat
26,-28.980436783340227,democrat
suffer,-28.980436783340227,democrat
difference,-28.980436783340227,democrat
seen,-28.980436783340227,democrat
stories,-28.980436783340227,democrat
rules,-28.980436783340227,democrat
liberal,-28.980436783340227,democrat
elected,-28.980436783340227,democrat
5pm,-28.980436783340227,democrat
welcome,-28.980436783340227,democrat
daughter,-28.980436783340227,democrat
enda,-28.980436783340227,democrat
2014,-28.980436783340227,democrat
challenge,-28.980436783340227,democrat
signatures,-28.980436783340227,democrat
golf,-28.980436783340227,democrat
found,-28.980436783340227,democrat
tv,-28.980436783340227,democrat
around,-28.980436783340227,democrat
worker,-28.980436783340227,democrat
came,-28.980436783340227,democrat
four,-28.980436783340227,democrat
nfl,-28.980436783340227,democrat
ferguson,-28.980436783340227,democrat
united,-28.980436783340227,democrat
few,-28.980436783340227,democrat
use,-28.980436783340227,democrat
congrats,-28.980436783340227,democrat
province,-28.980436783340227,democrat
student,-28.980436783340227,democrat
islam,-28.980436783340227,democrat
ted,-28.980436783340227,democrat
tea,-28.980436783340227,democrat
follow,-28.980436783340227,democrat
millions,-28.980436783340227,democrat
dakota,-28.980436783340227,democrat
forward,-28.980436783340227,democrat
excited,-28.980436783340227,democrat
fun,-28.980436783340227,democrat
idea,-28.980436783340227,democrat
town,-28.980436783340227,democrat
lawyer,-28.980436783340227,democrat
sunday,-28.980436783340227,democrat
growing,-28.980436783340227,democrat
billion,-28.980436783340227,democrat
companies,-28.980436783340227,democrat
activist,-28.980436783340227,democrat
pretty,-28.980436783340227,democrat
put,-28.980436783340227,democrat
trying,-28.980436783340227,democrat
phenomenal,-28.980436783340227,democrat
ballot,-28.980436783340227,democrat
cc,-28.980436783340227,democrat
animal,-28.980436783340227,democrat
high,-28.980436783340227,democrat
lee,-28.980436783340227,democrat
led,-28.980436783340227,democrat
results,-28.980436783340227,democrat
line,-28.980436783340227,democrat
what's,-28.980436783340227,democrat
cover,-28.980436783340227,democrat
number,-28.980436783340227,democrat
parties,-28.980436783340227,democrat
fox,-28.980436783340227,democrat
possible,-28.980436783340227,democrat
child,-28.980436783340227,democrat
fair,-28.980436783340227,democrat
#mm,-28.980436783340227,democrat
jeremy,-28.980436783340227,democrat
local,-28.980436783340227,democrat
heard,-28.980436783340227,democrat
nice,-28.980436783340227,democrat
rally,-28.980436783340227,democrat
lying,-28.980436783340227,democrat
wife,-28.980436783340227,democrat
deserve,-28.980436783340227,democrat
ppl,-28.980436783340227,democrat
huge,-28.980436783340227,democrat
gave,-28.980436783340227,democrat
brandon,-28.980436783340227,democrat
saturday,-28.980436783340227,democrat
"1,000",-28.980436783340227,democrat
safer,-28.980436783340227,democrat
cut,-28.980436783340227,democrat
perry,-28.980436783340227,democrat
through,-28.980436783340227,democrat
himself,-28.980436783340227,democrat
#beabetterboehner,-28.980436783340227,democrat
happening,-28.980436783340227,democrat
yet,-28.980436783340227,democrat
yep,-28.980436783340227,democrat
testing,-28.980436783340227,democrat
amazing,-28.980436783340227,democrat
stay,-28.980436783340227,democrat
times,-28.980436783340227,democrat
justice,-28.980436783340227,democrat
month,-28.980436783340227,democrat
podcast,-28.980436783340227,democrat
start,-28.980436783340227,democrat
htt,-28.980436783340227,democrat
gonna,-28.980436783340227,democrat
economy,-28.980436783340227,democrat
obamacare,-28.980436783340227,democrat
isis,-28.980436783340227,democrat
pressure,-28.980436783340227,democrat
bret,-28.980436783340227,democrat
#with1010,-28.980436783340227,democrat
company,-28.980436783340227,democrat
pass,-28.980436783340227,democrat
past,-28.980436783340227,democrat
former,-28.980436783340227,democrat
unions,-28.980436783340227,democrat
internet,-28.980436783340227,democrat
accomplished,-28.980436783340227,democrat
attorney,-28.980436783340227,democrat
fix,-28.980436783340227,democrat
music,-28.980436783340227,democrat
mitt,-29.058604317664603,democrat
#packers,-29.058604317664603,democrat
words,-29.058604317664603,democrat
thousands,-29.058604317664603,democrat
candidates,-29.058604317664603,democrat
choose,-29.058604317664603,democrat
7pm,-29.058604317664603,democrat
fat,-29.058604317664603,democrat
opportunities,-29.058604317664603,democrat
lack,-29.058604317664603,democrat
#actonjobs,-29.058604317664603,democrat
water,-29.058604317664603,democrat
hearty,-29.058604317664603,democrat
players,-29.058604317664603,democrat
celebrating,-29.058604317664603,democrat
changed,-29.058604317664603,democrat
unless,-29.058604317664603,democrat
south,-29.058604317664603,democrat
cutting,-29.058604317664603,democrat
lines,-29.058604317664603,democrat
gabriel,-29.058604317664603,democrat
scandal,-29.058604317664603,democrat
extremism,-29.058604317664603,democrat
yesterday,-29.058604317664603,democrat
donate,-29.058604317664603,democrat
please,-29.058604317664603,democrat
movement,-29.058604317664603,democrat
forget,-29.058604317664603,democrat
pat,-29.058604317664603,democrat
median,-29.058604317664603,democrat
girl,-29.058604317664603,democrat
tweets,-29.058604317664603,democrat
everybody,-29.058604317664603,democrat
wait,-29.058604317664603,democrat
finally,-29.058604317664603,democrat
bar,-29.058604317664603,democrat
#marriageequality,-29.058604317664603,democrat
answer,-29.058604317664603,democrat
ever,-29.058604317664603,democrat
california?momentum,-29.058604317664603,democrat
piece,-29.058604317664603,democrat
control,-29.058604317664603,democrat
william,-29.058604317664603,democrat
resign,-29.058604317664603,democrat
stonewall,-29.058604317664603,democrat
probably,-29.058604317664603,democrat
miss,-29.058604317664603,democrat
actually,-29.058604317664603,democrat
business,-29.058604317664603,democrat
endorsed,-29.058604317664603,democrat
yourself,-29.058604317664603,democrat
buck,-29.058604317664603,democrat
scored,-29.058604317664603,democrat
legislation,-29.058604317664603,democrat
received,-29.058604317664603,democrat
word,-29.058604317664603,democrat
haha,-29.058604317664603,democrat
itunes,-29.058604317664603,democrat
told,-29.058604317664603,democrat
we'll,-29.058604317664603,democrat
less,-29.058604317664603,democrat
lobby,-29.058604317664603,democrat
shut,-29.058604317664603,democrat
involved,-29.058604317664603,democrat
age,-29.058604317664603,democrat
barney,-29.058604317664603,democrat
movie,-29.058604317664603,democrat
hunting,-29.058604317664603,democrat
complete,-29.058604317664603,democrat
favorite,-29.058604317664603,democrat
o,-29.058604317664603,democrat
brought,-29.058604317664603,democrat
fear,-29.058604317664603,democrat
wall,-29.058604317664603,democrat
which,-29.058604317664603,democrat
july,-29.058604317664603,democrat
once,-29.058604317664603,democrat
cdc,-29.058604317664603,democrat
rating,-29.058604317664603,democrat
court,-29.058604317664603,democrat
woman's,-29.058604317664603,democrat
lately?so,-29.058604317664603,democrat
nathan,-29.058604317664603,democrat
cops,-29.058604317664603,democrat
civil,-29.058604317664603,democrat
judge,-29.058604317664603,democrat
hearing,-29.058604317664603,democrat
lol,-29.058604317664603,democrat
log,-29.058604317664603,democrat
volunteer,-29.058604317664603,democrat
where's,-29.058604317664603,democrat
cabin,-29.058604317664603,democrat
bama,-29.058604317664603,democrat
30,-29.058604317664603,democrat
immigration,-29.058604317664603,democrat
opponent,-29.058604317664603,democrat
gas,-29.058604317664603,democrat
common,-29.058604317664603,democrat
suarez,-29.058604317664603,democrat
20,-29.058604317664603,democrat
25,-29.058604317664603,democrat
#politics,-29.058604317664603,democrat
chris,-29.058604317664603,democrat
president's,-29.058604317664603,democrat
general,-29.058604317664603,democrat
workshop,-29.058604317664603,democrat
shot,-29.058604317664603,democrat
15,-29.058604317664603,democrat
fredericksburg,-29.058604317664603,democrat
map,-29.058604317664603,democrat
council,-29.058604317664603,democrat
walking,-29.058604317664603,democrat
human,-29.058604317664603,democrat
lazy,-29.058604317664603,democrat
explain,-29.058604317664603,democrat
credit,-29.058604317664603,democrat
washington,-29.058604317664603,democrat
freedom,-29.058604317664603,democrat
quit,-29.058604317664603,democrat
admit,-29.058604317664603,democrat
